Epoch,Train Loss,Validation Loss,Validation Accuracy
1,3.8423390632395242,3.414898205407058,18.360000000000003
2,3.3594271984246684,2.9267434832416,26.57
3,3.131162205620495,2.7133734346945073,30.570000000000004
4,2.9877402684877596,2.589350540426713,32.56
5,2.867501159458209,2.473730262321762,35.3
6,2.7742196702591295,2.328805905354174,38.45
7,2.6891278580326556,2.3230495649048044,38.440000000000005
8,2.6230347632142283,2.2209584230109107,41.33
9,2.5657846799591923,2.1791691870629033,42.41
10,2.514659685856851,2.132538629483573,42.85
11,2.4681646098261294,2.05672421334665,45.36
12,2.4268776041162594,2.0485240326652043,44.83
13,2.387621120113851,2.0138715430151057,45.97
14,2.3526289432554903,1.9773641854901858,46.97
15,2.308908015260916,1.9841324468202228,47.17
16,2.289841382399849,1.9060010834585261,48.51
17,2.2475031123441807,1.8857267476335358,48.68
18,2.2283371586324003,1.8748672717734227,49.16
19,2.194789265732631,1.846612586250788,49.93
20,2.1676767814494764,1.828822386415699,49.96
21,2.1407832245692573,1.8231095633929288,50.029999999999994
22,2.1226666251106945,1.8304039436050608,49.97
23,2.0961825948237154,1.7757258732107621,51.51
24,2.079175810069989,1.7925725677345372,50.949999999999996
25,2.0515788503924903,1.7555341464054735,51.83
26,2.025742984183914,1.7959500973737692,51.239999999999995
27,2.006761269191342,1.7484974544259566,52.129999999999995
28,1.9842184846053648,1.7471049435531036,51.39
29,1.9702069332532566,1.739471006997024,52.71
30,1.95028922320022,1.7307131471513193,53.0
31,1.9421718971198783,1.6909274949303157,53.02
32,1.918679799265264,1.686371558829199,53.82
33,1.9049195596933974,1.6724192251133014,54.279999999999994
34,1.8917078429170886,1.684054261521448,53.800000000000004
35,1.8713830569211174,1.6827845709233344,53.790000000000006
36,1.8573186117060043,1.655970369713216,54.48
37,1.8520059741061667,1.6585231219665915,54.410000000000004
38,1.8379201632936288,1.6806009253369103,53.75
39,1.8180269981589159,1.6709011627148977,54.410000000000004
40,1.8078619263056295,1.6066525299337846,55.800000000000004
41,1.7942665919013645,1.6382047420815578,55.48
42,1.7791331695473713,1.6352921075458768,55.00000000000001
43,1.7674731729585496,1.6107455114775067,55.66
44,1.7618730415773514,1.6060508504698547,55.75
45,1.7497214450860572,1.5912998386576205,55.83
46,1.7343356219094124,1.5898461538025095,56.279999999999994
47,1.721580215732155,1.6113801394836813,55.76
48,1.7148890949576103,1.5983856750439993,56.230000000000004
49,1.712454064117978,1.5843617870837827,56.089999999999996
50,1.6965316390747305,1.5835701710061183,56.230000000000004
51,1.6790272823684966,1.5644574889653846,57.330000000000005
52,1.676296973167478,1.5640307061279877,56.88999999999999
53,1.6607987966074054,1.5594881003416037,57.13
54,1.657416243077544,1.5758499042897285,57.379999999999995
55,1.6389262581725255,1.5163583423517928,57.67
56,1.6343772011949582,1.5727778793890266,56.730000000000004
57,1.6229459699767326,1.545193486575839,57.75
58,1.6118600868508028,1.5566159245334095,57.089999999999996
59,1.6010348653549429,1.5115260670456705,58.47
60,1.5931295842465842,1.513886705229554,58.52
61,1.5875112037829426,1.533438724807546,58.15
62,1.5845127681941937,1.5520083496842203,58.07
63,1.5728558844617566,1.4911780462989324,58.43000000000001
64,1.5626503619391594,1.5253386105163187,58.58
65,1.5499341689107362,1.491933446896227,58.879999999999995
66,1.558884529506459,1.4943195943590961,58.830000000000005
67,1.544954330110184,1.4941256876233258,58.91
68,1.5296087649167347,1.5018876081780543,59.0
69,1.5314816468207122,1.4756805610053148,58.989999999999995
70,1.524723775246564,1.5164705318740652,58.78
71,1.5276969262706044,1.510528944715669,58.56
72,1.5037420311242418,1.5220026034343093,58.48
73,1.4992221468854743,1.4750371688528905,59.64
74,1.485904564028201,1.520909733410123,58.74
75,1.4847931831389132,1.4813839016081412,59.18
76,1.486040561705294,1.5022441284565986,58.97
77,1.485156748300928,1.4916882424414912,59.96
78,1.4811073306881253,1.4630837093425701,60.370000000000005
79,1.4746033968523031,1.4669913159141057,59.870000000000005
80,1.468981649259777,1.4733902563022663,59.730000000000004
81,1.4630346017725326,1.4946036655691606,59.29
82,1.4510495836472572,1.4579842664018463,60.0
83,1.4551572378943949,1.4818247405788567,59.4
84,1.4411386769750845,1.4700455620319028,59.74
85,1.4383134116297183,1.4533829070344757,60.309999999999995
86,1.430615851336428,1.4941852937770794,59.12
87,1.4256981544177552,1.4732542581196073,59.77
88,1.4165355729325044,1.4527716742286199,60.199999999999996
89,1.4131138251565607,1.4458740330949615,60.28
90,1.4106039217365978,1.456908582132074,60.18
91,1.4062640380371563,1.479016765763488,59.540000000000006
92,1.4020143229028452,1.442043497592588,61.050000000000004
93,1.389060043465451,1.4560580827012848,60.260000000000005
94,1.3837105779696608,1.4550124029569989,60.06
95,1.3850200505512755,1.4600501332101943,59.91
96,1.3791095274488638,1.476920784274234,59.74
97,1.3884728442677452,1.4825138487393343,59.519999999999996
98,1.3717737091166893,1.4783578130263317,59.919999999999995
99,1.2852730540668262,1.38916341866119,61.919999999999995
100,1.267206784099569,1.3897487377818627,62.150000000000006
101,1.253068425009013,1.3818730719481842,62.419999999999995
102,1.2395823613152175,1.392677734169779,61.75000000000001
103,1.2256941996571962,1.3820708959917478,62.46000000000001
104,1.2186013197959842,1.3888935967336726,62.150000000000006
105,1.2147172934868757,1.3870549005798147,61.82
106,1.212181051826233,1.3777866333345823,62.18
107,1.201568672419204,1.3750706926176819,62.41
108,1.1993680265553468,1.3852334777011146,61.94
109,1.1931581556644586,1.3766676791106598,62.580000000000005
110,1.1953211306306102,1.3951721779907806,62.470000000000006
111,1.1959735435598038,1.363381695143784,62.59
112,1.17825515038522,1.364540552791161,62.67
113,1.1705871276233508,1.3797891819024388,62.07
114,1.1704553961753845,1.389873193789132,62.19
115,1.1691783059893361,1.3656214294554312,62.78
116,1.1698280225324509,1.3649211805078048,62.83
117,1.1574270283169759,1.3687635660171509,62.22
118,1.1096281951955518,1.3463639564152006,62.980000000000004
119,1.1012185891266064,1.34462700916242,63.46000000000001
120,1.0983301486505572,1.3500329663481894,63.21
121,1.0894494700004986,1.344170228589939,63.29
122,1.0748110501967427,1.3369538165345978,63.33
123,1.0820632104373649,1.3433186789102192,63.5
124,1.0675761763701963,1.3400233576569376,63.65
125,1.0648712822238502,1.3319642649421208,63.260000000000005
126,1.0637809827809444,1.3341516105434563,63.260000000000005
127,1.0577836664741302,1.3367579239833205,63.7
128,1.0579968343305466,1.3505083035819139,63.39
129,1.0527032676255306,1.331779977943324,63.739999999999995
130,1.0501994668980084,1.3411069882066944,63.41
131,1.05151483286982,1.3314464771294896,63.77
132,1.0399390692296235,1.3344538030745108,63.62
133,1.0383408449190048,1.3378170230720616,63.74999999999999
134,1.0331191606533803,1.3387475738042518,63.55
135,1.0343826199736437,1.329225337958034,63.68000000000001
136,1.0338344634951229,1.337871889524822,63.849999999999994
137,1.0241481669418646,1.3415723737282088,63.68000000000001
138,1.0260409008511497,1.3508213796193087,63.43
139,1.0250200010321635,1.3404486798032929,63.59
140,1.0211959633680865,1.3285964161534853,63.68000000000001
141,1.0213286433073565,1.3347309707086297,63.65
142,1.0155332995497661,1.345393639576586,63.4
143,1.007660541083197,1.3372706567184836,63.93
144,1.008796397682346,1.331443791902518,64.14
145,1.0054554143525145,1.3389178484301023,63.77
146,1.0156042222171793,1.3267788962472844,63.970000000000006
147,0.9988335122537735,1.333955700638928,63.74999999999999
148,1.0024154050575802,1.3318939556049396,64.0
149,1.0002164932163171,1.3292906948282748,63.92
150,0.9893936860896743,1.3295431801035433,63.92
151,0.9934085174594693,1.3353839856159837,64.02
152,0.9926067362051181,1.329171342185781,64.0
153,0.9659076529695555,1.3234464926055716,63.72
154,0.9543384400475056,1.3273406058927126,63.980000000000004
155,0.9552309211257779,1.3088989521883712,64.11
156,0.9478092806418533,1.325787517088878,63.94
157,0.9491032183627643,1.3199651052680197,64.13
158,0.9365563796609259,1.316983830325211,64.4
159,0.9417076735850185,1.3248821391335017,64.42999999999999
160,0.9371704651266718,1.3212138203125965,64.37
161,0.9344226038059615,1.3156394656700423,64.32
162,0.9230612174934133,1.3122818039942392,64.42
163,0.9194860799843089,1.31249322845966,64.42999999999999
164,0.9240725177633183,1.3158897350106058,64.49000000000001
165,0.9076529152862861,1.3170466151418565,64.34
166,0.9213094734169943,1.3063614964485168,64.41
167,0.9126381026509472,1.3131177515923222,64.53999999999999
168,0.9067435499347384,1.3085076122344295,64.63
169,0.9108609654714385,1.3150458607492568,64.58
170,0.9070034060636749,1.3119538630111307,64.63
171,0.9078224328777674,1.314865967140922,64.7
172,0.9010661663606648,1.314797649655161,64.62
173,0.8909887845254005,1.314620217190513,64.53999999999999
174,0.8968307638107358,1.3115239596065087,64.73
175,0.8847270173489895,1.307837482494644,64.74
176,0.8927041062003817,1.3136527145965189,64.92
177,0.8941593604624424,1.3086836338043213,64.64999999999999
178,0.8881576599367439,1.3124585800533053,64.66
179,0.8843841775299033,1.312386700624152,64.75999999999999
180,0.8817776930911462,1.31243880036511,64.66
181,0.8862045808216495,1.3110517550118361,64.83
182,0.8823049870293463,1.3109868168830872,64.8
183,0.88141377693247,1.3055113719988474,64.73
184,0.8804621934280981,1.3098218810709217,64.97
185,0.8815248277791016,1.307363411293754,64.8
186,0.8825416595429716,1.3063360694088513,64.79
187,0.8839197280766714,1.3098202747634695,64.72
188,0.8849590449686855,1.3071129125884817,64.85
189,0.8798676265779969,1.3076025949248784,64.68
190,0.8728592461332336,1.3085616321503362,64.69
191,0.8835839687101067,1.3095573330227332,64.69
192,0.8736902165900716,1.306311201445664,64.66
193,0.8868110001544514,1.3099310435826266,64.86
194,0.8767483469165499,1.308338437653795,64.83
195,0.8777450762136513,1.3079433116731765,64.71000000000001
196,0.8840765004877544,1.3085811553122122,64.95
197,0.876761468170244,1.3116624521303781,64.71000000000001
198,0.8806205641887986,1.310552621944041,64.91
199,0.8783308996263978,1.3102101525173913,64.67
200,0.8789289151616109,1.3053112060208865,64.8
201,0.8793135268608933,1.3106553569624695,64.77000000000001
202,0.8736819903868849,1.3071165552622155,64.74
203,0.8737231046342484,1.3050300999532771,64.8
204,0.873876666321474,1.3066558173940153,64.64999999999999
205,0.8750783342229741,1.3041704644130756,64.68
206,0.8756537754517382,1.310278503955165,64.88000000000001
207,0.8727723838728102,1.307923622523682,64.82
208,0.8750315178995547,1.309396644181843,64.86
209,0.8717665567117578,1.3041249921050253,64.82
210,0.8735391706456919,1.309306432174731,64.75999999999999
211,0.8810211075541309,1.3073937998542302,64.61
212,0.8670107002758309,1.3084558837021454,64.9
213,0.8769141420379014,1.3092514208600492,64.75999999999999
214,0.8689919217773105,1.3091486111471924,64.79
215,0.8687677685257114,1.309119636499429,64.64
216,0.8711407830952989,1.308408775661565,64.75
217,0.8704415366167912,1.3102207727070097,64.75999999999999
218,0.873444091176133,1.3104915354825273,64.75
219,0.8772954390481915,1.3082545603377909,64.73
220,0.8704896660716942,1.3121863513053218,64.64999999999999
221,0.8771008777496455,1.3086068192614784,64.68
222,0.8775542675686614,1.3089905381202698,64.8
223,0.8718591390363396,1.3065780469133883,64.7
224,0.8717051669764702,1.309081637406651,64.63
225,0.8723670602454554,1.3083173821244058,64.78
226,0.871198648686909,1.308971366550349,64.81
227,0.8610474808746592,1.3111647186400015,64.77000000000001
228,0.8763180175400755,1.309871871260148,65.06
229,0.8781771594301209,1.3050357050533536,64.79
230,0.8712267535726738,1.3062514692922182,64.7
231,0.8635000072781692,1.3068357864512672,64.68
232,0.8669411468383906,1.308907557891894,64.67
233,0.8749549088575651,1.3079674085484276,64.75999999999999
234,0.8760268368074656,1.3086673836164837,64.81
235,0.8745367712986744,1.308135704903663,64.8
236,0.8633148371411101,1.3081625888619242,64.69
237,0.8677871583977623,1.3095145557500139,64.88000000000001
238,0.8640896696263872,1.3083069452756568,64.75999999999999
239,0.8748433003035347,1.3070629986026618,64.75999999999999
240,0.8680941474712108,1.3061815945408013,64.81
241,0.8747426411684822,1.3058762180654309,64.85
242,0.8753290789206619,1.307143869279306,64.78
243,0.8682822598825635,1.3120773283741143,64.84
244,0.8716634511947632,1.304676803606975,64.83
245,0.8654885502422557,1.3070319076127643,64.72
246,0.8722759285546324,1.3077264081073712,64.71000000000001
247,0.8734382500733866,1.3061765590800514,64.88000000000001
248,0.8631881746794562,1.3064576930637601,64.82
249,0.8755036529982486,1.307752891431881,64.68
250,0.8688413355966358,1.3069876349425014,64.75999999999999
251,0.8782821230571288,1.3079851503613629,64.66
252,0.8756816496934428,1.3095328611663626,64.82
253,0.8734143015063937,1.3096836677080468,64.83
254,0.8722370741007578,1.3070641099652158,64.7
255,0.868493206970527,1.3087185085574282,64.61
256,0.8746468766266123,1.3077975126761425,64.71000000000001
257,0.8706288041970919,1.306767359564576,64.74
258,0.8723207879859163,1.3065236693696132,64.72
259,0.8779121928507715,1.3089875118641914,64.92
260,0.8721026512972839,1.3101975842367244,64.75
261,0.8759337991399838,1.3079973429064207,64.58
262,0.8770047433845832,1.3099338216117666,64.75
263,0.8726555714216988,1.3091817800002763,64.61
264,0.8739329866131248,1.306365110451662,64.83
265,0.8762090722923084,1.3074350545677957,64.64999999999999
266,0.8742861631886124,1.3088769527930249,64.75
267,0.8675395451543276,1.3091007161744033,64.89
268,0.8716865729188066,1.3087065287783175,64.9
269,0.87291153205935,1.3079371331613274,64.77000000000001
270,0.8752919011713599,1.31256682887862,64.71000000000001
271,0.8749000306629464,1.3100375442565242,64.75
272,0.871351996346203,1.3094244425809836,64.64
273,0.8747220033270013,1.3127554111842867,64.81
274,0.8688206741267153,1.3049830590622336,64.60000000000001
275,0.8702499480808482,1.3071906649613683,64.84
276,0.8732102580387574,1.3080664239352262,64.75999999999999
277,0.8728863066419617,1.3080671580531928,64.77000000000001
278,0.8689474466511661,1.3085345241087902,64.88000000000001
279,0.86848714208359,1.3066033758694613,64.66
280,0.867394024606251,1.3094237326066704,64.75
281,0.8691573909786351,1.3064434430267238,64.66
282,0.8758968576750792,1.3073063485230072,64.7
283,0.8750073944821077,1.3112792704678788,64.81
284,0.8719553154752687,1.3090941083582142,64.73
285,0.8746550519143224,1.3051124992249887,64.8
286,0.874349175359282,1.308692594117756,64.66
287,0.8785185359627999,1.3074437674087813,64.75999999999999
288,0.8719195593958315,1.306941724276241,64.73
289,0.8786922200866367,1.3052620865121674,64.74
290,0.8759519942581196,1.307886107812954,64.82
291,0.8717942065595056,1.310489288613766,64.8
292,0.8759245794752369,1.3114760608612737,64.87
293,0.8758201285091507,1.3083828242519233,64.72
294,0.8727645220049202,1.3084069196181962,64.8
295,0.8763236973596655,1.3099313167077076,64.67
296,0.8654942146652495,1.310684340664103,64.85
297,0.8760133489318516,1.3089930467967745,64.87
298,0.8701269625093017,1.307391825356061,64.92
299,0.8752441493141682,1.308301776270323,64.82
300,0.8745600599462114,1.3093296010282975,64.8
