Epoch,Train Loss,Validation Loss,Validation Accuracy
1,4.8880812505931805,4.53273603584193,2.13
2,4.328540656267834,4.133385981185527,5.88
3,3.9964115235506728,3.814875352231762,9.969999999999999
4,3.708740091079946,3.566238089452816,14.27
5,3.421689672543265,3.2339168802092346,20.02
6,3.177195931944396,3.065722362904609,23.3
7,2.9352105633377112,2.9628861704959144,26.97
8,2.6855087896137286,2.771639887290665,29.69
9,2.4524764685374696,2.714894445636604,32.16
10,2.2634814264219436,2.807868782478043,31.61
11,2.1150726018964177,2.102548135986811,43.53
12,1.9975544247785797,2.2500689346579055,41.089999999999996
13,1.9196474390566503,2.21237050581582,42.120000000000005
14,1.8483279550166996,2.349254218837883,39.53
15,1.7902518529111466,2.195079228546046,44.18
16,1.7362235638186754,2.2187789844561228,42.99
17,1.6946174845366222,2.218281060834474,43.32
18,1.6540257324038259,1.8736981923067118,49.34
19,1.6183971130024746,1.9543775138975699,48.980000000000004
20,1.5798085260269281,2.2007806557643264,44.16
21,1.5525984361653438,1.9347349963610685,48.949999999999996
22,1.513632443249988,1.897210250926923,48.620000000000005
23,1.4919529540459517,1.9581466354901278,48.36
24,1.4596126567372276,1.9069797328755826,49.72
25,1.4387228658132236,1.8615162478217595,50.18
26,1.4124456499238758,1.8418761144710492,51.04
27,1.4056850183955238,1.6949276743055899,53.690000000000005
28,1.3786279740540877,1.8183329950405072,51.93
29,1.3628655604999085,1.8423347156259078,51.080000000000005
30,1.354635892774138,1.87948152837874,50.94
31,1.3332938118968778,1.8318776465669464,51.959999999999994
32,1.3220653309846473,1.705835915818999,54.43
33,1.3059805271875522,1.690593295459506,54.97
34,1.2944423452667568,1.771527202823494,52.17
35,1.2694472292500079,1.8055536807337893,53.1
36,1.2724073219787129,1.891620427747316,51.61
37,1.262758666597059,1.6942503980443449,54.49
38,1.254422571500549,1.9325972237164462,51.03
39,1.244296435504923,1.648898699615575,55.06999999999999
40,1.2336620493313235,1.6668383365944972,54.75
41,1.2194542203412946,1.824683882013152,52.96999999999999
42,1.2075057834615488,1.6485828463035295,55.37
43,1.2070285369977927,1.821788113328475,53.13
44,1.194050446953005,1.6184120314030708,56.3
45,1.189038510212813,1.8811362634731243,51.42
46,1.1857774240891341,1.724004565914975,54.63
47,1.1759647871832104,1.7844687307937235,52.790000000000006
48,1.1681150152250324,1.7460188744943352,53.61
49,1.16395023015454,1.7586683623398407,53.800000000000004
50,1.1558565366298645,1.7803968281685552,53.76
51,1.1571429899281553,1.6517771942706048,55.879999999999995
52,1.1453932220368739,1.558013466340077,57.550000000000004
53,1.135877259704463,1.6077984737444528,57.17
54,1.1470180710258386,1.7460650869562655,53.93
55,1.1212240855407227,1.7257528018347825,55.35
56,1.127202852302805,1.6926447635964503,56.32
57,1.1258284018167755,1.7742022924785372,54.339999999999996
58,1.1138955036087719,1.6835334451892707,55.120000000000005
59,1.1069046682713892,1.5746074628226365,57.65
60,1.0942511267369361,1.7275265379797053,54.98
61,1.0945317019586978,1.8216521830498418,53.63
62,1.0857704565348223,1.5813913390606265,57.86
63,1.090344434504009,1.6056711039965665,57.25
64,1.084279839797398,1.6178141198580778,57.49999999999999
65,1.08103499784494,1.6496904092498972,56.64
66,1.0731381365405324,1.6085112547572655,56.53
67,1.0674159436884438,1.667750375180305,56.269999999999996
68,1.0648847786361908,1.6932611525813235,55.32
69,1.0551605558456363,1.6038890911054007,58.45
70,1.057891154228269,1.6623403392260587,56.14
71,1.0554139748253786,1.627983250195467,56.15
72,1.0456223106750138,1.5810551869718334,58.26
73,1.0545409301967572,1.5121394531636299,59.38
74,1.0497624473193723,1.9593500955195366,50.470000000000006
75,1.037846680644833,1.9278254131727581,52.16
76,1.0293482609112243,1.8506809865372091,53.33
77,1.031142402640389,1.4773256084587,59.86
78,1.0322388201723318,1.582301144358478,57.84
79,1.017822955422999,1.5204153604145292,59.36
80,1.0247811339700315,1.6566952814029743,56.330000000000005
81,1.0169371430526304,1.775475013105175,53.959999999999994
82,1.010032253801975,1.7724114565909663,54.76
83,1.0032306594007157,1.7360402587093884,55.26
84,1.0036426919805423,1.7479091958154607,55.65
85,1.0027939209242915,1.6838926680480377,57.38999999999999
86,0.9986892772452606,1.7093248503117622,55.11000000000001
87,0.9926013080665218,1.6936889419072791,56.879999999999995
88,0.9903468033846687,1.9042343429372282,52.39
89,0.9953264970608684,1.5460958375206477,58.91
90,0.9774616947564323,1.744984433620791,55.769999999999996
91,0.9784807660390654,1.7195412659946876,55.84
92,0.9679388166083704,1.4725298775902278,60.209999999999994
93,0.9717956372843984,1.537671312501159,58.919999999999995
94,0.9609065531464793,1.605718092073368,60.01
95,0.9593192009669741,2.0054352389106267,51.1
96,0.9611507861510568,1.5735301760178577,58.25
97,0.9573657108694696,1.5720974840695345,58.879999999999995
98,0.9453356636454687,1.7153815121590337,56.279999999999994
99,0.9587336650589848,1.4838511506213417,60.5
100,0.9379969341370761,1.5363175076774405,58.85
101,0.9427910976092834,1.8244304913508742,54.53
102,0.9293812473716638,1.6958339350133003,56.699999999999996
103,0.9246955893533614,1.5848980387554894,58.46
104,0.93467423754275,1.5933460027356692,58.19
105,0.9219486195108165,1.58568487891668,58.330000000000005
106,0.9284401984166002,1.7178943670248683,56.58
107,0.9107405041794643,1.62588419189936,58.48
108,0.9092370471381166,1.6483123649524738,57.010000000000005
109,0.9137858635629229,1.7126058083546312,56.910000000000004
110,0.9012321930407258,1.4817728437954867,60.58
111,0.9063273302429472,1.5386365878431103,59.38
112,0.8914553356902374,1.6387375276299971,57.18
113,0.888219725902733,1.36735363549824,62.64999999999999
114,0.8891228771270694,1.5724669393104842,59.67
115,0.8846432962990782,1.4913837985147405,60.35
116,0.8754655450506283,1.4603442632699315,61.39
117,0.8690279373122604,1.6211256150957905,57.98
118,0.8681811409075851,1.4441056417513498,61.629999999999995
119,0.8723670385987558,1.6303825333148618,58.440000000000005
120,0.8686082297578797,1.497225539593757,60.3
121,0.8557311997694128,1.4834858073463923,60.74
122,0.8527139233201361,1.526817374591586,60.209999999999994
123,0.8469989305871832,1.501452174367784,61.28
124,0.8430981504947633,1.4333192004433162,61.09
125,0.8432173675588329,1.5317528051666067,59.97
126,0.8472545084441104,1.7214515239377566,57.74
127,0.8347971782355053,1.6287955392765094,57.58
128,0.8226130493461629,1.766306243365324,57.54
129,0.8204451951072039,1.456206842313839,61.95
130,0.8293867997653649,1.522374447387985,60.33
131,0.820257360596791,1.4774277512031266,61.62
132,0.8104506914725389,1.5363984002342708,61.040000000000006
133,0.8134751959377543,1.6508122199698338,57.76
134,0.7995806600888977,1.436064739770527,62.71
135,0.8015797358492146,1.5537354463263402,61.46
136,0.7933774087435145,1.4318026077898243,63.17
137,0.7836747667978486,1.4647955155070824,61.6
138,0.7887854928250813,1.5038046965116187,61.11
139,0.7796707154844728,1.494153393974787,61.22
140,0.773942676422846,1.7721410823773733,56.589999999999996
141,0.7756377322899412,1.379122482824929,63.3
142,0.7700379053345117,1.543714988080761,59.77
143,0.7540652142918628,1.7448205057578752,56.48
144,0.7572245558204553,1.4866251372083832,62.43
145,0.7442957858752717,1.5005461822582196,61.49
146,0.7449468507638672,1.4217087211488169,63.09
147,0.739394211860569,1.5000963029982168,61.24000000000001
148,0.7349972206613292,1.4046958352946028,62.73
149,0.7353495384573632,1.6006376667867732,59.550000000000004
150,0.7284065881348631,1.4743705022184155,61.62
151,0.7150110232708095,1.4593286755718762,62.150000000000006
152,0.7252266764488366,1.528333172013488,60.660000000000004
153,0.7080836360106992,1.5268016223666034,61.24000000000001
154,0.7026675230706744,1.5092138270788555,61.94
155,0.6922806864961639,1.4213799871975863,63.56
156,0.7056780881284143,1.385270651382736,63.61
157,0.690890037495157,1.4415004019495807,63.27
158,0.6732772433239481,1.5226251113263867,61.85000000000001
159,0.6775473591769138,1.5198547221437286,61.31999999999999
160,0.6704713093960072,1.5031527582603166,62.39
161,0.6608614658608156,1.3851963704145407,63.739999999999995
162,0.6631520917196103,1.6037105186076104,61.3
163,0.6624208196349766,1.4655430694169636,62.22
164,0.6558592005458939,1.3209446178206914,65.25
165,0.652104207926699,1.5561687176740622,61.79
166,0.6424493691348054,1.4468055224116845,63.14999999999999
