Epoch,Train Loss,Validation Loss,Validation Accuracy
1,4.605509711653375,4.60496455808229,1.0
2,4.604498159550035,4.593487727491161,1.0
3,4.55616692325953,4.5219117538838445,1.96
4,4.458145350141598,4.363800211797787,2.81
5,4.341240276765945,4.283506272714349,4.26
6,4.197145521793219,4.10917823224128,5.62
7,4.074744318452333,4.036675226839283,6.370000000000001
8,4.0050685015480845,3.942743633366838,7.000000000000001
9,3.937431291546053,3.8636367592630507,8.28
10,3.8697136765550773,3.809777428832235,9.73
11,3.804586567232371,3.728282765497135,10.15
12,3.7299320856323632,3.6747360048414786,11.28
13,3.653309226950721,3.5166064244282396,11.98
14,3.5462396547312625,3.47615973557098,13.18
15,3.4421688784723696,3.3476122783709177,15.67
16,3.3198755598434095,3.199661487265478,18.0
17,3.2083508882986007,3.1396020333978196,20.18
18,3.0827600760837957,2.9783307208290584,22.58
19,2.9783809666743366,2.950584481034098,23.49
20,2.8673095294581654,2.7997160470938383,25.580000000000002
21,2.780987353580992,2.762416474426849,27.37
22,2.6797181352629993,2.5674037752272207,31.36
23,2.5901157282807334,2.728717496123495,30.56
24,2.5278953152239474,2.559405402292179,32.89
25,2.435154561496452,2.430707008023805,35.410000000000004
26,2.3515862095386475,2.451924327053601,35.85
27,2.2860001700613504,2.406133763397796,36.22
28,2.2029270927619446,2.2684339737590355,39.97
29,2.13628080068037,2.1659850274460224,42.14
30,2.0777429952036086,2.2196159408062317,41.78
31,2.0078152530943343,2.119698845887486,44.16
32,1.9654224004282062,2.192256778101378,43.63
33,1.9108965527980835,2.0860268828235093,45.32
34,1.8593384500049874,2.085117334051977,45.14
35,1.8006650819193066,2.0769471352613427,46.21
36,1.7521295513948212,2.001497900938686,47.31
37,1.7041044079739114,2.0236405858510658,48.03
38,1.6848941419435584,1.9468740466274792,48.72
39,1.6318137965848685,1.9399968491324895,49.78
40,1.580765346127093,1.8844473890111417,52.349999999999994
41,1.5597123346670205,1.8928069842012623,52.12
42,1.520073224821359,1.942027423955217,50.92
43,1.4983014993350525,1.8576916592030586,52.800000000000004
44,1.4436844527873847,1.8472148164918152,53.09
45,1.4160759695960432,1.9077602232558817,52.26
46,1.4155952581359297,1.8809167629555812,53.04
47,1.382445834329366,1.7953684465794624,55.45
48,1.3430882558188475,1.7716658417182634,55.010000000000005
49,1.3287281144000684,1.8019082727311533,55.28999999999999
50,1.2810336540422171,1.860250231585925,52.92
51,1.2619556819691378,1.8136196242103093,55.02
52,1.2422210886655256,1.8459098791774315,55.16
53,1.2234387085260943,1.75776270522347,56.10000000000001
54,1.217920103798742,1.849209504791453,54.65
55,1.19282626328261,1.7946944945975194,56.940000000000005
56,1.1740493468006554,1.793046845665461,56.53
57,1.149047202466394,1.7631779260273222,57.85
58,1.1074347061574306,1.7924518011793305,57.58
59,1.1141712321039965,1.755083645446391,56.599999999999994
60,1.0771890303972738,1.7599229963519905,57.15
61,1.0688652710231674,1.757894979247564,57.14
62,1.05123614517929,1.755817819245254,57.89
63,1.025395440171137,1.8033145952828322,57.02
64,1.0217022267753815,1.7644790441175051,58.29
65,1.0135673005562609,1.7896193763877772,58.269999999999996
66,0.9907281973477825,1.7388222353367866,58.18
67,1.0003704780812763,1.7340254361116434,58.309999999999995
68,0.9838739904906134,1.7384486907645116,58.709999999999994
69,0.9487815651747272,1.7275844963291023,59.31999999999999
70,0.9561135316138987,1.7819125350517562,58.85
71,0.9264411947611347,1.6675502906871746,60.33
72,0.9142675936374518,1.7580860008167316,59.3
73,0.90092324097748,1.789072711256486,59.19
74,0.8963391343346032,1.7260061985329738,59.86
75,0.868547671743671,1.7203286765496941,60.3
76,0.841941480593913,1.7963258888148055,59.919999999999995
77,0.8418663207374876,1.7680550013916403,59.96
78,0.8334319846099599,1.7309018222591546,58.74
79,0.8244760905385322,1.7790820915487748,59.46
80,0.8089039872979265,1.86437221569351,58.47
81,0.7961013104452197,1.7963470265835146,59.940000000000005
82,0.7928068453393629,1.738318591178218,60.589999999999996
83,0.7740567349411948,1.7464668388608136,60.19
84,0.7757696209813628,1.7279705126074296,60.81999999999999
85,0.7509378639176069,1.7094556093215942,60.699999999999996
86,0.7351919238067344,1.7737100003640862,60.01
